[2020-09-16 15:58:15,573][werkzeug][INFO] -  * Running on http://127.0.0.1:8081/ (Press CTRL+C to quit)
[2020-09-16 16:24:10,214][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:10] "[37mGET /get_label_value_on_image/person/0813__09_55_20__i0699712__gcn1597301716702424__1597301718411299__multy_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:10,254][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:10] "[37mGET /marked_image/0813__09_55_20__i0699712__gcn1597301716702424__1597301718411299__multy_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:14,874][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:14] "[37mGET /get_label_value_on_image/person/0813__10_36_10__i0724215__gcn1597304157886585__1597304157886585__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:14,881][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:14] "[37mGET /marked_image/0813__10_36_10__i0724215__gcn1597304157886585__1597304157886585__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:15,868][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:15] "[37mGET /get_label_value_on_image/person/0813__13_14_18__i0819065__gcn1597313656217090__1597313656278168__person___________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:15,873][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:15] "[37mGET /marked_image/0813__13_14_18__i0819065__gcn1597313656217090__1597313656278168__person___________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:18,367][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:18] "[37mGET /set_value/0813__13_14_18__i0819065__gcn1597313656217090__1597313656278168__person___________.png/person/non_clear HTTP/1.1[0m" 200 -
[2020-09-16 16:24:19,008][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:19] "[37mGET /get_label_value_on_image/person/0813__13_16_13__i0820260__gcn1597313737789502__1597313771324820__person_____L1____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:19,014][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:19] "[37mGET /marked_image/0813__13_16_13__i0820260__gcn1597313737789502__1597313771324820__person_____L1____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:23,057][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:23] "[37mGET /set_value/0813__13_16_13__i0820260__gcn1597313737789502__1597313771324820__person_____L1____.png/person/non_clear HTTP/1.1[0m" 200 -
[2020-09-16 16:24:23,375][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:23] "[37mGET /get_label_value_on_image/person/0813__13_58_17__i0845509__gcn1597316295358768__1597316295954939__person___________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:23,383][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:23] "[37mGET /marked_image/0813__13_58_17__i0845509__gcn1597316295358768__1597316295954939__person___________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:25,245][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:25] "[37mGET /set_value/0813__13_58_17__i0845509__gcn1597316295358768__1597316295954939__person___________.png/person/non_clear HTTP/1.1[0m" 200 -
[2020-09-16 16:24:25,552][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:25] "[37mGET /get_label_value_on_image/person/0813__14_46_54__i0874678__gcn1597319209642041__1597319210000617__person___________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:25,561][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:25] "[37mGET /marked_image/0813__14_46_54__i0874678__gcn1597319209642041__1597319210000617__person___________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:27,016][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:27] "[37mGET /get_label_value_on_image/person/0813__16_57_29__i0953044__gcn1597326979349670__1597327048005702__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:27,025][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:27] "[37mGET /marked_image/0813__16_57_29__i0953044__gcn1597326979349670__1597327048005702__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:30,334][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:30] "[37mGET /set_value/0813__16_57_29__i0953044__gcn1597326979349670__1597327048005702__person_____L2____.png/person/non_clear HTTP/1.1[0m" 200 -
[2020-09-16 16:24:30,611][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:30] "[37mGET /get_label_value_on_image/person/0814__09_02_41__i1532249__gcn1597384953187369__1597384959554811__person___________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:30,616][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:30] "[37mGET /marked_image/0814__09_02_41__i1532249__gcn1597384953187369__1597384959554811__person___________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:35,771][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:35] "[37mGET /get_label_value_on_image/person/0814__09_07_02__i1534856__gcn1597385218979281__1597385220130912__multy___________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:35,779][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:35] "[37mGET /marked_image/0814__09_07_02__i1534856__gcn1597385218979281__1597385220130912__multy___________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:37,612][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:37] "[37mGET /set_value/0814__09_07_02__i1534856__gcn1597385218979281__1597385220130912__multy___________.png/person/non_clear HTTP/1.1[0m" 200 -
[2020-09-16 16:24:38,013][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:38] "[37mGET /get_label_value_on_image/person/0818__19_54_32__i0046332__gcn1597769670786412__1597769670786412__multy_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:38,026][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:38] "[37mGET /marked_image/0818__19_54_32__i0046332__gcn1597769670786412__1597769670786412__multy_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:39,207][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:39] "[37mGET /get_label_value_on_image/person/0818__22_57_14__i0155971__gcn1597780357111825__1597780632728405__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:39,211][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:39] "[37mGET /marked_image/0818__22_57_14__i0155971__gcn1597780357111825__1597780632728405__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:42,558][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:42] "[37mGET /set_value/0818__22_57_14__i0155971__gcn1597780357111825__1597780632728405__person_____L2____.png/person/non_clear HTTP/1.1[0m" 200 -
[2020-09-16 16:24:42,962][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:42] "[37mGET /get_label_value_on_image/person/0819__07_48_04__i0474512__gcn1597812482121086__1597812482121086__multy_____L1____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:42,967][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:42] "[37mGET /marked_image/0819__07_48_04__i0474512__gcn1597812482121086__1597812482121086__multy_____L1____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:44,416][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:44] "[37mGET /get_label_value_on_image/person/0819__08_07_18__i0486050__gcn1597813568814629__1597813636181051__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:44,432][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:44] "[37mGET /marked_image/0819__08_07_18__i0486050__gcn1597813568814629__1597813636181051__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:45,424][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:45] "[37mGET /set_value/0819__08_07_18__i0486050__gcn1597813568814629__1597813636181051__person_____L2____.png/person/non_clear HTTP/1.1[0m" 200 -
[2020-09-16 16:24:45,694][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:45] "[37mGET /get_label_value_on_image/person/0819__08_17_39__i0492267__gcn1597814257755251__1597814257755251__multy_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:45,702][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:45] "[37mGET /marked_image/0819__08_17_39__i0492267__gcn1597814257755251__1597814257755251__multy_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:51,716][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:51] "[37mGET /set_value/0819__08_17_39__i0492267__gcn1597814257755251__1597814257755251__multy_____L2____.png/person/non_clear HTTP/1.1[0m" 200 -
[2020-09-16 16:24:52,076][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:52] "[37mGET /get_label_value_on_image/person/0819__09_01_50__i0518763__gcn1597816270067326__1597816907855679__person__P2_L1____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:52,087][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:52] "[37mGET /marked_image/0819__09_01_50__i0518763__gcn1597816270067326__1597816907855679__person__P2_L1____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:53,027][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:53] "[37mGET /get_label_value_on_image/person/0819__09_54_06__i0550140__gcn1597820043994081__1597820043994081__multy_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:53,038][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:53] "[37mGET /marked_image/0819__09_54_06__i0550140__gcn1597820043994081__1597820043994081__multy_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:54,258][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:54] "[37mGET /get_label_value_on_image/person/0819__14_04_29__i0699917__gcn1597821307244153__1597835067358612__person__P2_L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:54,269][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:54] "[37mGET /marked_image/0819__14_04_29__i0699917__gcn1597821307244153__1597835067358612__person__P2_L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:56,824][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:56] "[37mGET /set_value/0819__14_04_29__i0699917__gcn1597821307244153__1597835067358612__person__P2_L2____.png/person/non_clear HTTP/1.1[0m" 200 -
[2020-09-16 16:24:57,092][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:57] "[37mGET /get_label_value_on_image/person/0819__15_35_09__i2608221__gcn0193406__0221697__person___________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:57,098][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:57] "[37mGET /marked_image/0819__15_35_09__i2608221__gcn0193406__0221697__person___________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:58,413][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:58] "[37mGET /set_value/0819__15_35_09__i2608221__gcn0193406__0221697__person___________.png/person/non_clear HTTP/1.1[0m" 200 -
[2020-09-16 16:24:58,840][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:58] "[37mGET /get_label_value_on_image/person/0826__09_08_42__i0567196__gcn1598422116111221__1598422120231370__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:24:58,847][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:24:58] "[37mGET /marked_image/0826__09_08_42__i0567196__gcn1598422116111221__1598422120231370__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:00,519][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:00] "[37mGET /get_label_value_on_image/person/0826__19_19_31__i0985743__gcn1598430217588892__1598458761245135__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:00,523][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:00] "[37mGET /marked_image/0826__19_19_31__i0985743__gcn1598430217588892__1598458761245135__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:01,920][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:01] "[37mGET /get_label_value_on_image/person/0827__12_15_06__i0114223__gcn1598518226083590__1598519703855351__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:01,924][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:01] "[37mGET /marked_image/0827__12_15_06__i0114223__gcn1598518226083590__1598519703855351__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:02,773][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:02] "[37mGET /get_label_value_on_image/person/0828__08_01_05__i0481736__gcn1598590862967381__1598590862967381__multy_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:02,776][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:02] "[37mGET /marked_image/0828__08_01_05__i0481736__gcn1598590862967381__1598590862967381__multy_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:04,281][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:04] "[37mGET /get_label_value_on_image/person/0828__08_22_44__i0492303__gcn1598591082288498__1598592161206181__person___________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:04,288][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:04] "[37mGET /marked_image/0828__08_22_44__i0492303__gcn1598591082288498__1598592161206181__person___________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:06,203][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:06] "[37mGET /get_label_value_on_image/person/0829__15_23_22__i2264542__gcn1598702534268335__1598703794283059__person___________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:06,205][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:06] "[37mGET /marked_image/0829__15_23_22__i2264542__gcn1598702534268335__1598703794283059__person___________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:07,925][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:07] "[37mGET /set_value/0829__15_23_22__i2264542__gcn1598702534268335__1598703794283059__person___________.png/person/non_clear HTTP/1.1[0m" 200 -
[2020-09-16 16:25:08,224][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:08] "[37mGET /get_label_value_on_image/person/0907__13_27_48__i1588433__gcn1599474454457409__1599474463434627__person__P2_______.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:08,235][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:08] "[37mGET /marked_image/0907__13_27_48__i1588433__gcn1599474454457409__1599474463434627__person__P2_______.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:13,102][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:13] "[37mGET /get_label_value_on_image/person/0907__20_44_13__i1850238__gcn1599500634067007__1599500648176728__person___________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:13,107][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:13] "[37mGET /marked_image/0907__20_44_13__i1850238__gcn1599500634067007__1599500648176728__person___________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:13,724][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:13] "[37mGET /get_label_value_on_image/person/0908__13_53_26__i2461006__gcn1599562399708917__1599562399708917__multy___________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:13,731][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:13] "[37mGET /marked_image/0908__13_53_26__i2461006__gcn1599562399708917__1599562399708917__multy___________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:15,174][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:15] "[37mGET /get_label_value_on_image/person/0905__19_38_00__i0082379__gcn1599323868054280__1599323877544705__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:15,180][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:15] "[37mGET /marked_image/0905__19_38_00__i0082379__gcn1599323868054280__1599323877544705__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:16,631][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:16] "[37mGET /get_label_value_on_image/person/0907__14_00_24__i1607989__gcn1599476419631163__1599476419790830__person_____L1____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:16,642][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:16] "[37mGET /marked_image/0907__14_00_24__i1607989__gcn1599476419631163__1599476419790830__person_____L1____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:19,306][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:19] "[37mGET /get_label_value_on_image/person/0907__20_44_14__i1850239__gcn1599500634067007__1599500648372061__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:19,319][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:19] "[37mGET /marked_image/0907__20_44_14__i1850239__gcn1599500634067007__1599500648372061__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:20,121][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:20] "[37mGET /get_label_value_on_image/person/0908__15_01_30__i0944567__gcn1599566469338741__1599566481350498__person___________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:20,128][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:20] "[37mGET /marked_image/0908__15_01_30__i0944567__gcn1599566469338741__1599566481350498__person___________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:21,193][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:21] "[37mGET /get_label_value_on_image/person/0909__17_01_55__i1261520__gcn1599660088662341__1599660108377789__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:21,201][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:21] "[37mGET /marked_image/0909__17_01_55__i1261520__gcn1599660088662341__1599660108377789__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:22,763][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:22] "[37mGET /get_label_value_on_image/person/0909__19_59_52__i1308271__gcn1599670746182342__1599670789248485__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:22,767][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:22] "[37mGET /marked_image/0909__19_59_52__i1308271__gcn1599670746182342__1599670789248485__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:24,020][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:24] "[37mGET /get_label_value_on_image/person/0908__19_59_12__i0064066__gcn1599584349092131__1599584350881413__person__P2_L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:24,027][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:24] "[37mGET /marked_image/0908__19_59_12__i0064066__gcn1599584349092131__1599584350881413__person__P2_L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:37,121][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:37] "[37mGET /get_label_value_on_image/person/0909__07_46_02__i0488189__gcn1599626756449498__1599626759950003__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:37,132][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:37] "[37mGET /marked_image/0909__07_46_02__i0488189__gcn1599626756449498__1599626759950003__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:38,452][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:38] "[37mGET /get_label_value_on_image/person/0909__07_49_50__i0490505__gcn1599626735486343__1599626988862101__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:38,462][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:38] "[37mGET /marked_image/0909__07_49_50__i0490505__gcn1599626735486343__1599626988862101__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:39,247][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:39] "[37mGET /get_label_value_on_image/person/0909__11_57_30__i0638812__gcn1599641843817752__1599641843817752__multy_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:39,258][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:39] "[37mGET /marked_image/0909__11_57_30__i0638812__gcn1599641843817752__1599641843817752__multy_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:40,901][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:40] "[37mGET /get_label_value_on_image/person/0909__16_46_03__i0810795__gcn1599656019219121__1599659161741655__person___________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:40,905][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:40] "[37mGET /marked_image/0909__16_46_03__i0810795__gcn1599656019219121__1599659161741655__person___________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:42,396][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:42] "[37mGET /get_label_value_on_image/person/0909__17_05_31__i0822281__gcn1599660296553069__1599660325786964__person_____L1____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:42,402][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:42] "[37mGET /marked_image/0909__17_05_31__i0822281__gcn1599660296553069__1599660325786964__person_____L1____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:43,211][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:43] "[37mGET /get_label_value_on_image/person/1543291__0804__14_26_46_______END.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:43,217][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:43] "[37mGET /marked_image/1543291__0804__14_26_46_______END.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:44,360][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:44] "[37mGET /get_label_value_on_image/person/5071745__0804__14_19_54__________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:44,363][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:44] "[37mGET /marked_image/5071745__0804__14_19_54__________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:45,643][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:45] "[37mGET /get_label_value_on_image/person/1543291__0804__14_26_46_______END.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:47,911][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:47] "[37mGET /set_value/1543291__0804__14_26_46_______END.png/person/non_clear HTTP/1.1[0m" 200 -
[2020-09-16 16:25:48,555][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:48] "[37mGET /get_label_value_on_image/person/5071745__0804__14_19_54__________.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:50,046][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:50] "[37mGET /set_value/5071745__0804__14_19_54__________.png/person/non_clear HTTP/1.1[0m" 200 -
[2020-09-16 16:25:50,641][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:50] "[37mGET /get_label_value_on_image/person/0502_18_16_00___i96_SB___________________TP1_ID565_CAM0_TP1_THR710_CN36_TCN-565___.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:50,651][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:50] "[37mGET /marked_image/0502_18_16_00___i96_SB___________________TP1_ID565_CAM0_TP1_THR710_CN36_TCN-565___.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:51,657][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:51] "[37mGET /get_label_value_on_image/person/0502_18_16_02___i126__________SM_______CR_TP1_ID697_CAM0_TP1_THR868_CN28_TCN-697___.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:51,662][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:51] "[37mGET /marked_image/0502_18_16_02___i126__________SM_______CR_TP1_ID697_CAM0_TP1_THR868_CN28_TCN-697___.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:53,661][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:53] "[37mGET /get_label_value_on_image/person/0502_18_16_03___i138__________SM_______CR_TP1_ID733_CAM0_TP1_THR901_CN28_TCN-733___.png HTTP/1.1[0m" 200 -
[2020-09-16 16:25:53,674][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:25:53] "[37mGET /marked_image/0502_18_16_03___i138__________SM_______CR_TP1_ID733_CAM0_TP1_THR901_CN28_TCN-733___.png HTTP/1.1[0m" 200 -
[2020-09-16 16:26:34,525][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:26:34] "[37mGET /marked_image/undefined HTTP/1.1[0m" 200 -
[2020-09-16 16:26:34,542][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:26:34] "[37mGET /set_filter/none/all/none/no/none/none HTTP/1.1[0m" 200 -
[2020-09-16 16:26:34,573][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:26:34] "[37mGET /marked_image/0914__08_46_22__i0403124__gcn0042630__0042630__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:27:27,331][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:27:27] "[37mGET /marked_image/undefined HTTP/1.1[0m" 200 -
[2020-09-16 16:27:27,351][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:27:27] "[37mGET /set_filter/none/all/none/no/none/none HTTP/1.1[0m" 200 -
[2020-09-16 16:27:27,397][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:27:27] "[37mGET /get_label_value_on_image/none/0914__08_46_22__i0403124__gcn0042630__0042630__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:27:27,401][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:27:27] "[37mGET /marked_image/0914__08_46_22__i0403124__gcn0042630__0042630__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:27:30,901][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:27:30] "[37mGET /marked_image/undefined HTTP/1.1[0m" 200 -
[2020-09-16 16:27:30,918][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:27:30] "[37mGET /set_filter/none/all/none/no/none/none HTTP/1.1[0m" 200 -
[2020-09-16 16:27:30,944][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:27:30] "[37mGET /get_label_value_on_image/none/0914__08_46_22__i0403124__gcn0042630__0042630__person_____L2____.png HTTP/1.1[0m" 200 -
[2020-09-16 16:27:30,946][werkzeug][INFO] - 127.0.0.1 - - [16/Sep/2020 16:27:30] "[37mGET /marked_image/0914__08_46_22__i0403124__gcn0042630__0042630__person_____L2____.png HTTP/1.1[0m" 200 -
